subject	session	acquisition	scan	run	tr_ms	water_fat_shift_px	epi_factor	scan_resolution	fov_ap_fh_rl_mm	n_dynamics	n_slices	technique	scan_mode	slice_thickness_mm	slice_gap_mm	te_ms	flip_angle_deg	turbo_factor
17	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
17	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
17	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	2	2	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
17	2	3	bold	1.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	2	4	bold	2.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	2	5	bold	3.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	2	6	bold	4.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	2	7	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
17	2	8	bold	5.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	2	9	bold	6.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	2	10	bold	7.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
17	2	11	bold	8.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	1	2	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
18	1	3	bold	1.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	1	4	bold	2.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	1	5	bold	3.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	1	6	bold	4.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	1	7	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
18	1	8	bold	5.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	1	9	bold	6.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	1	10	bold	7.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	1	11	bold	8.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
18	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
18	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
18	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
19	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
19	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
19	2	3	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
19	2	4	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	2	5	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	2	6	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	2	7	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	2	8	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
19	2	9	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	2	10	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	2	11	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
19	2	12	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	1	3	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
20	1	4	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	1	5	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	1	6	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	1	7	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	1	8	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
20	1	9	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	1	10	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	1	11	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	1	12	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
20	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
20	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
20	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	1	2	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
21	1	3	bold	1.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	1	4	bold	2.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	1	5	bold	3.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	1	6	bold	4.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	1	7	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
21	1	8	bold	5.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	1	9	bold	6.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	1	10	bold	7.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	1	11	bold	8.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
21	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
21	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
21	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
22	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
22	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	2	2	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
22	2	3	bold	1.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	2	4	bold	2.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	2	5	bold	3.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	2	6	bold	4.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	2	7	T1w		8.05	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.68	8.000	256
22	2	8	bold	5.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	2	9	bold	6.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	2	10	bold	7.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
22	2	11	bold	8.0	2286.09	13.95	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
23	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
23	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
23	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
23	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
23	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
23	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
23	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
23	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
23	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
23	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	1	3	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
24	1	4	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	1	5	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	1	6	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	1	7	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	1	8	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
24	1	9	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	1	10	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	1	11	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	1	12	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
24	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
24	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
24	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
25	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
25	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
25	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
25	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
25	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
26	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
26	1	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	1	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	1	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	1	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	2	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
26	2	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	2	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	2	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	2	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	2	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
26	2	8	bold	5.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	2	9	bold	6.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	2	10	bold	7.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
26	2	11	bold	8.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	1	2	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
27	1	3	bold	1.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	1	4	bold	2.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	1	5	bold	3.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	1	6	bold	4.0	2297.90	13.92	47	96   94	240.00  116.50  180.00	137	39	FEEPI	MS	2.500	0.500	30.00	90.000	47
27	1	7	T1w		8.28	2.27	1	256  256	256.00  256.00  170.00	1	170	T1TFE	3D	1.000	0.000	3.88	8.000	256
